,1,2,3,4,5,6,7,8,9,10
20140107,-0.973968973,-0.05729697,0.100244953,0.174740656,0.122998979,0.094298639,0.101255088,0.167473128,0.0828775,0.187376999
20140108,-0.973456809,-0.056442122,0.096936143,0.17694193,0.123884179,0.094607974,0.103520208,0.166556174,0.080942528,0.186509794
20140109,-0.971155919,-0.057219753,0.097877324,0.174635809,0.126442641,0.094398645,0.102982666,0.166565545,0.079722159,0.185750882
20140110,-0.965171812,-0.0565267,0.098844076,0.174555309,0.127383346,0.091467983,0.101625442,0.162533184,0.08008079,0.185208382
20140113,-0.960592546,-0.053399226,0.096983653,0.17539568,0.128477635,0.088594097,0.099971293,0.16215333,0.077342826,0.185073257
20140114,-0.960878015,-0.054489427,0.09620409,0.17630028,0.127832797,0.088778881,0.10023804,0.16160484,0.07868269,0.185725825
20140115,-0.960021616,-0.052765163,0.094433885,0.17354792,0.127888075,0.087006328,0.099173331,0.161309697,0.080229717,0.189197825
20140116,-0.963654654,-0.053944484,0.094147941,0.174874367,0.125593841,0.086567747,0.099657199,0.161544761,0.081893896,0.193319385
20140117,-0.964663735,-0.05449005,0.095972171,0.173748368,0.126568732,0.086569247,0.099775357,0.160273043,0.083282752,0.192964114
20140120,-0.964984789,-0.051653132,0.095001362,0.173653573,0.125893434,0.086671009,0.098470739,0.162895127,0.08248405,0.191568626
20140121,-0.963844955,-0.052111871,0.096938579,0.172916119,0.126046233,0.086788889,0.097390513,0.16063794,0.081344668,0.193893885
20140122,-0.961681201,-0.052541667,0.09714207,0.172761436,0.126009465,0.087432753,0.096588499,0.159640277,0.081362047,0.19328632
20140123,-0.958218936,-0.053632958,0.093844968,0.169302925,0.126298809,0.085591456,0.09624437,0.159988643,0.084461153,0.196119571
20140124,-0.962305022,-0.056310001,0.091382014,0.172253923,0.127210612,0.084870629,0.09732667,0.162190402,0.086550447,0.196830326
20140127,-0.960495999,-0.056243213,0.092324343,0.171193169,0.126116741,0.082447538,0.096774473,0.1605078,0.087749971,0.199625177
20140128,-0.956903653,-0.057357467,0.092968143,0.169273853,0.127895461,0.081793855,0.093844795,0.158203784,0.085727166,0.204554061
20140129,-0.955446461,-0.057674433,0.093877426,0.169886953,0.128107158,0.079838936,0.09384546,0.156218429,0.083531569,0.207814965
20140130,-0.951589438,-0.057723398,0.096494439,0.169352355,0.127427087,0.077816495,0.093333596,0.156052157,0.083182435,0.205654272
20140207,-0.951560846,-0.057946262,0.099470642,0.169329968,0.124653993,0.075840373,0.094732087,0.154627579,0.083934666,0.2069178
20140210,-0.954535578,-0.056033682,0.102159746,0.168742805,0.124834856,0.074219426,0.092323797,0.157225986,0.084500871,0.206561771
20140211,-0.961581516,-0.056698322,0.100752568,0.168421409,0.12269211,0.075079806,0.094886271,0.15928855,0.088104333,0.209054792
20140212,-0.965961201,-0.057947715,0.099212452,0.170303316,0.124971212,0.077964243,0.095305228,0.159628202,0.089198972,0.20732529
20140213,-0.95943983,-0.05459849,0.09818125,0.167364821,0.123046455,0.077603138,0.094307792,0.157145282,0.087551673,0.20883791
20140214,-0.958483063,-0.050060539,0.098184763,0.165121261,0.122046029,0.077430056,0.090807892,0.15485489,0.088437802,0.211660911
20140217,-0.958156898,-0.05063978,0.098787006,0.164686642,0.125025224,0.079463077,0.090131886,0.156228549,0.085019518,0.209454776
20140218,-0.964184973,-0.04928725,0.097713737,0.166794362,0.126518544,0.082539936,0.090212962,0.156251241,0.086475487,0.206965954
20140219,-0.960880911,-0.050030878,0.100112973,0.165215421,0.124898967,0.078469042,0.089089733,0.157379455,0.087742998,0.2080032
20140220,-0.951735793,-0.045665636,0.100659246,0.1621011,0.12588586,0.076259409,0.084541456,0.155667751,0.085491188,0.206795418
20140221,-0.951500688,-0.04611344,0.099748199,0.163495633,0.127997531,0.074599245,0.084462109,0.157220935,0.084473668,0.205616808
20140224,-0.946742729,-0.046314097,0.100668159,0.161765955,0.13176801,0.078322619,0.085949825,0.157007105,0.077631602,0.199943552
20140225,-0.947566938,-0.04490389,0.101701515,0.160887652,0.130116184,0.076614891,0.085547817,0.156908644,0.077786486,0.202907638
20140226,-0.959728643,-0.051643823,0.097826935,0.161595095,0.133474396,0.080480119,0.093118623,0.1598519,0.082806682,0.202218717
20140227,-0.962170716,-0.051973551,0.097667418,0.16131425,0.133564208,0.080349282,0.090592119,0.158010682,0.084057026,0.208589281
20140228,-0.957792247,-0.050780721,0.097206943,0.160320369,0.133256631,0.078117075,0.088523685,0.157017613,0.084141121,0.209989533
20140303,-0.959603812,-0.050805,0.097716127,0.161803442,0.133985387,0.08108171,0.09017936,0.157797538,0.081751041,0.206094207
20140304,-0.961689362,-0.052743136,0.096091032,0.160596719,0.133120356,0.080243914,0.091692958,0.160462583,0.082423986,0.20980095
20140305,-0.96292889,-0.050784052,0.09489194,0.161240643,0.131441354,0.079917324,0.089912806,0.162220524,0.082318439,0.211769915
20140306,-0.966618843,-0.056118321,0.093466,0.159859101,0.134353041,0.081622439,0.08723335,0.166197556,0.084737877,0.215267801
20140307,-0.968355607,-0.055358498,0.091874354,0.161730001,0.135777294,0.084890977,0.087617647,0.164258809,0.083866778,0.213698246
20140310,-0.977238845,-0.058743974,0.09252706,0.161465851,0.136919595,0.089657113,0.090878223,0.167383017,0.084948176,0.212203785
20140311,-0.97912072,-0.058105101,0.091897382,0.161614502,0.138810484,0.089895842,0.091086097,0.167748527,0.084244158,0.211928828
20140312,-0.97603514,-0.058424834,0.090423194,0.160943523,0.137738015,0.088671616,0.090763014,0.16663082,0.084846904,0.214442889
20140313,-0.97620896,-0.059646171,0.090117947,0.160131651,0.137578719,0.08893785,0.090156,0.167257149,0.085673841,0.216001974
20140314,-0.972184242,-0.060300855,0.089394859,0.158341583,0.137374198,0.089396944,0.092449015,0.164109112,0.085275567,0.216143819
20140317,-0.97301609,-0.060278133,0.091793701,0.157187496,0.137602742,0.088899223,0.094574153,0.163412778,0.084769861,0.21505427
20140318,-0.969221741,-0.062943988,0.09235385,0.156833024,0.138668831,0.089430742,0.094258542,0.16200538,0.083965327,0.214650033
20140319,-0.978423621,-0.066046449,0.092271481,0.159730352,0.144752316,0.094097376,0.096174336,0.161756476,0.087708623,0.20797911
20140320,-0.974524834,-0.068690346,0.091733067,0.160243608,0.143952127,0.094002462,0.094145134,0.160849182,0.089601082,0.208688518
20140321,-0.98075573,-0.072826141,0.090335576,0.160073051,0.146289434,0.097255034,0.095713053,0.16370611,0.090798928,0.209410686
20140324,-0.975845716,-0.070823264,0.091650033,0.159053162,0.146337,0.096236596,0.094019065,0.164445503,0.087792815,0.207134806
20140325,-0.98103052,-0.07260458,0.089219369,0.160935734,0.147517852,0.098457864,0.091609893,0.16377783,0.090908316,0.211208241
20140326,-0.987983156,-0.074209991,0.091543348,0.161217553,0.148920239,0.099975863,0.094902472,0.167181086,0.091013932,0.207438655
20140327,-0.993103964,-0.075224433,0.093205051,0.161278493,0.150347899,0.102569268,0.097165528,0.170133566,0.090984382,0.202644209
20140328,-0.993816952,-0.072108899,0.094790716,0.160047257,0.149136202,0.102017725,0.100443185,0.169379759,0.089499287,0.200611721
20140331,-0.995679598,-0.072726368,0.094724846,0.160432079,0.149143662,0.101717379,0.098326454,0.169481775,0.090622122,0.203957649
20140401,-1.000161891,-0.073435484,0.093284316,0.160586577,0.149539249,0.099293118,0.100867277,0.169499227,0.093896607,0.206631004
20140402,-1.001048134,-0.075171994,0.094046711,0.162053268,0.148946067,0.100162142,0.100144686,0.166856745,0.095254067,0.208756442
20140403,-1.008130474,-0.078374168,0.092919055,0.160714736,0.150492705,0.102718121,0.102324007,0.17056384,0.098723999,0.208048179
20140404,-1.003072336,-0.078821811,0.091340086,0.160141187,0.149666812,0.099500774,0.101919113,0.169645691,0.097835725,0.211844759
20140408,-0.993236306,-0.073884278,0.090263606,0.156160875,0.149550134,0.098934934,0.097593969,0.16850721,0.096129892,0.209979964
20140409,-0.996587702,-0.077852389,0.089550936,0.157587741,0.150872677,0.100403271,0.101353605,0.170468641,0.096092775,0.208110444
20140410,-0.994217094,-0.077677688,0.088952673,0.157766168,0.148835845,0.101297615,0.101318297,0.170166088,0.095697408,0.207860687
20140411,-0.991422167,-0.075563557,0.09096229,0.158589334,0.148639173,0.099778406,0.099710434,0.169846336,0.094752978,0.204706773
20140414,-0.992618024,-0.074696415,0.089146511,0.158918353,0.152159115,0.101227762,0.098037168,0.169782401,0.093776932,0.204266197
20140415,-0.994758262,-0.074631892,0.089749695,0.160313323,0.150634513,0.103680089,0.097375831,0.169717906,0.094518359,0.203400437
20140416,-0.996406096,-0.072270223,0.090810236,0.160844059,0.150481098,0.103469536,0.098398347,0.170544915,0.09403565,0.200092478
20140417,-0.994774434,-0.072357468,0.090959834,0.160664682,0.1499499,0.102926157,0.097534067,0.16864506,0.09417847,0.202273732
20140418,-0.993568817,-0.074412496,0.091491074,0.160948911,0.153955933,0.104261519,0.099232216,0.167328123,0.091846729,0.198916809
20140421,-0.992059,-0.075205317,0.090612705,0.16144918,0.155804766,0.1028336,0.1026078,0.167730421,0.090741014,0.195484832
20140422,-0.997340729,-0.0776355,0.088486595,0.160397978,0.157235345,0.104450755,0.10577446,0.170344094,0.092346944,0.195940056
20140423,-0.999606794,-0.073420812,0.085966334,0.164330705,0.158662837,0.104777654,0.105766493,0.168157998,0.089584769,0.195780817
20140424,-1.003331263,-0.073157188,0.0814269,0.169125584,0.16054959,0.106373622,0.109652151,0.168487076,0.08522065,0.195652878
20140425,-1.004589438,-0.073970406,0.084437397,0.170518972,0.161236269,0.106706713,0.108754844,0.170101577,0.084677946,0.192126125
20140428,-1.005031982,-0.070063561,0.088818869,0.172184078,0.156399103,0.10646607,0.108173526,0.167089972,0.082023148,0.193940777
20140429,-1.003586097,-0.069737347,0.087756334,0.172202984,0.1560002,0.106350492,0.106152093,0.166892123,0.081939687,0.196029529
20140430,-1.002665557,-0.070364324,0.086789356,0.17043762,0.159951547,0.106277769,0.105385378,0.16591258,0.082306759,0.195968873
20140505,-0.99981095,-0.070409279,0.086637153,0.171299088,0.157798284,0.107352463,0.102624219,0.165600945,0.081315614,0.197592464
20140506,-1.003896805,-0.070695187,0.085370766,0.172275142,0.160381246,0.107124868,0.103405852,0.166861761,0.081049322,0.198123036
20140507,-1.012442489,-0.070512076,0.085119723,0.172683247,0.161509904,0.111210068,0.10590871,0.170832797,0.08082765,0.194862466
20140508,-1.022326385,-0.072253292,0.084452721,0.172788884,0.162536669,0.11504784,0.108247366,0.17155504,0.084192051,0.195759107
20140509,-1.017834413,-0.071852413,0.085728587,0.168480206,0.158218823,0.115134029,0.111252567,0.168539199,0.085851504,0.196481912
20140512,-1.016420346,-0.07480652,0.085980981,0.170403021,0.158435468,0.116376272,0.111953943,0.165906604,0.086333787,0.195836791
20140513,-1.019075778,-0.075903528,0.085246584,0.170064079,0.160063792,0.11733663,0.11230631,0.170328933,0.086754617,0.192878362
20140514,-1.018612464,-0.077653678,0.084339046,0.167222766,0.159972866,0.116793555,0.108391489,0.174132032,0.087901901,0.197512486
20140515,-1.018223078,-0.075369927,0.080913564,0.170890153,0.160442506,0.117088898,0.106362826,0.174947483,0.089395164,0.193552412
20140516,-1.013011936,-0.07738599,0.080661362,0.170433468,0.160480965,0.117268042,0.105976947,0.172319021,0.090656322,0.192601798
20140519,-1.013913423,-0.076737619,0.082480571,0.171607079,0.159029985,0.116421513,0.108031534,0.172355026,0.087429581,0.193295755
20140520,-1.019104078,-0.078327689,0.076591165,0.169856017,0.158484977,0.11613997,0.10640249,0.175501883,0.092373919,0.202081346
20140521,-1.018250852,-0.078045804,0.075331636,0.170221898,0.156487403,0.116756685,0.107853384,0.174654732,0.08974108,0.205249839
20140522,-1.01895457,-0.080080387,0.074537602,0.169672904,0.156516886,0.115957606,0.107469992,0.174371459,0.091502457,0.209006052
20140523,-1.018763513,-0.079142668,0.074923274,0.168019012,0.159016901,0.111932764,0.107043367,0.172195824,0.09363241,0.211142629
20140526,-1.019855555,-0.077953032,0.07401549,0.167364032,0.159632228,0.111805985,0.10952797,0.170802745,0.092770255,0.211889882
20140527,-1.02127312,-0.080198942,0.07444949,0.168757081,0.157157479,0.112349668,0.110011804,0.169469765,0.094708185,0.21456859
20140528,-1.018654621,-0.076627778,0.075059881,0.166627356,0.153314967,0.114794878,0.107874213,0.166484151,0.096152926,0.214974027
20140529,-1.020731953,-0.076204208,0.073807156,0.167469665,0.152933016,0.113788459,0.107711634,0.167447068,0.097641737,0.216137427
20140530,-1.021733029,-0.076222219,0.073305931,0.167610389,0.152914833,0.11358316,0.108729325,0.16879313,0.099401241,0.213617239
20140603,-1.022000422,-0.075790661,0.072583913,0.165873093,0.152843746,0.1140313,0.108306515,0.167586087,0.101334022,0.215232407
20140604,-1.020939375,-0.074256329,0.071494158,0.165341805,0.152673518,0.112591393,0.106204601,0.167861431,0.102864408,0.21616439
20140605,-1.027088438,-0.074078827,0.06963486,0.166616211,0.154151416,0.111305221,0.107408171,0.169011875,0.105098786,0.217940724
20140606,-1.024889204,-0.07300169,0.06951716,0.168121823,0.154644369,0.108893417,0.106491474,0.167648636,0.103042542,0.219531473
20140609,-1.018131299,-0.071089883,0.069887718,0.168951087,0.153009365,0.107024881,0.106765184,0.166465976,0.098637363,0.218479608
20140610,-1.0169758,-0.072096895,0.072178394,0.167418187,0.154363861,0.107525147,0.101295118,0.168548157,0.097132041,0.220611791
20140611,-1.019375727,-0.073675862,0.071888676,0.167901977,0.154798263,0.107791235,0.100324636,0.170002517,0.097581099,0.222763185
20140612,-1.024796739,-0.071664392,0.072757426,0.169116781,0.156119496,0.109395249,0.102105057,0.170913994,0.092669964,0.223383164
20140613,-1.026113649,-0.070336961,0.071888178,0.171598704,0.158272566,0.109751668,0.101875958,0.169490681,0.091248438,0.222324417
20140616,-1.026223383,-0.067301977,0.073070341,0.172205421,0.158848819,0.109329757,0.100097492,0.171652887,0.086812267,0.221508375
20140617,-1.02831807,-0.069219542,0.07066341,0.175268877,0.158153669,0.110623998,0.101384583,0.174281431,0.088551156,0.218610488
20140618,-1.027608394,-0.069498735,0.072460839,0.174619933,0.158667187,0.110412069,0.099166616,0.173117325,0.088643365,0.220019795
20140619,-1.021828148,-0.065986158,0.072129548,0.173021096,0.159648068,0.109067883,0.099889185,0.167817977,0.088522194,0.217718356
20140620,-1.021459342,-0.065320593,0.071795445,0.173777205,0.160484011,0.108368938,0.102041992,0.167210181,0.084085451,0.219016711
20140623,-1.023951532,-0.067256222,0.071037443,0.173924751,0.161101386,0.107936969,0.103427477,0.168208307,0.085950113,0.219621307
20140624,-1.021730412,-0.068489034,0.071268014,0.174158623,0.160174687,0.105741225,0.100470392,0.167718247,0.086723909,0.223964349
20140625,-1.016595146,-0.069430255,0.074015038,0.171846391,0.161215047,0.103347241,0.10032684,0.167792302,0.084437311,0.223045232
20140626,-1.023798457,-0.067113555,0.073395619,0.173455583,0.162429579,0.104277169,0.101285243,0.169999407,0.083197375,0.222872037
20140627,-1.021452632,-0.064213456,0.073399392,0.170774502,0.161021277,0.1037644,0.099875118,0.169906177,0.083102231,0.223822989
20140630,-1.028735925,-0.064282144,0.073642448,0.171267743,0.161443313,0.106041026,0.101603087,0.168785583,0.086582545,0.223652324
20140701,-1.034393019,-0.063507268,0.07405688,0.170840909,0.161298897,0.106949461,0.10217222,0.170984438,0.087171586,0.224425896
20140702,-1.035607017,-0.064397179,0.075502564,0.173101536,0.163203866,0.108320813,0.10377001,0.166678804,0.084304682,0.225121921
20140703,-1.035761168,-0.063943359,0.07558052,0.173619158,0.163031553,0.110680756,0.10528731,0.166303539,0.08292947,0.222272221
20140704,-1.037210598,-0.062991881,0.075845465,0.174527223,0.162103343,0.109852569,0.107362447,0.167192045,0.082139599,0.221179789
20140707,-1.035939785,-0.065290277,0.078519267,0.172159337,0.161611329,0.109144989,0.106274709,0.165287905,0.083075375,0.225157151
20140708,-1.038993939,-0.066840035,0.078681365,0.171717352,0.165223187,0.109280044,0.107985365,0.166642974,0.081291154,0.225012532
20140709,-1.0438064,-0.070897639,0.080418651,0.173680493,0.164489931,0.112259694,0.109603411,0.167921536,0.083619502,0.222710821
20140710,-1.052299697,-0.071078857,0.080937513,0.171852166,0.162703435,0.111506795,0.110423961,0.169971332,0.085911065,0.230072287
20140711,-1.05140923,-0.075117616,0.078321072,0.17171436,0.165355861,0.113963399,0.110427008,0.172376433,0.08645552,0.227913193
20140714,-1.057569262,-0.07439858,0.080458066,0.173540595,0.168509616,0.114008982,0.110229805,0.174244866,0.088086067,0.222889844
20140715,-1.058615076,-0.073286394,0.082338847,0.174430266,0.170399811,0.110529805,0.1123784,0.176136168,0.088198408,0.217489766
20140716,-1.058422681,-0.07388273,0.082489664,0.17303955,0.168945238,0.111550487,0.111975495,0.178070793,0.087154057,0.219080126
20140717,-1.057990177,-0.073723755,0.080583973,0.174420929,0.167659192,0.111978462,0.113808458,0.178870892,0.087071895,0.217320132
20140718,-1.053473969,-0.073544284,0.081490991,0.174618082,0.167065331,0.112018228,0.113637654,0.175191655,0.08682366,0.216172651
20140721,-1.054988419,-0.073318133,0.081295588,0.175356908,0.170056225,0.113004213,0.112183308,0.173785928,0.085484079,0.217140304
20140722,-1.063772055,-0.073526761,0.081746001,0.176927711,0.173744994,0.117946582,0.11514136,0.175661008,0.082418776,0.213712385
20140723,-1.067378465,-0.073578021,0.084597031,0.178727572,0.175877032,0.11868904,0.11766065,0.175766929,0.079747448,0.209890783
20140724,-1.068968771,-0.075526713,0.084784925,0.177104663,0.177608203,0.118994217,0.120205843,0.177412513,0.081764241,0.206620878
20140725,-1.06430798,-0.07249492,0.083660228,0.174431051,0.177704008,0.118283851,0.118948866,0.174265432,0.080752524,0.208756941
20140728,-1.063511323,-0.070485829,0.084269263,0.171784521,0.176316071,0.118492531,0.118065053,0.174577201,0.079936089,0.210556422
20140729,-1.062258778,-0.071138208,0.081990761,0.173035421,0.176926638,0.119262458,0.119113712,0.17397162,0.079952277,0.209144099
20140730,-1.071043604,-0.072181719,0.083064448,0.174821548,0.177065738,0.122250709,0.120125305,0.178074177,0.079756667,0.208066733
20140731,-1.07243491,-0.072192288,0.082421882,0.175258859,0.176575241,0.123691675,0.118820703,0.177479329,0.081749535,0.208629975
20140801,-1.072408386,-0.070284554,0.082911305,0.1790241,0.177424252,0.123263874,0.117758625,0.175855765,0.081315848,0.20513917
20140804,-1.0735413,-0.069612546,0.083604199,0.178985855,0.179910162,0.123484804,0.116303442,0.177015489,0.079720976,0.204128919
20140805,-1.074909599,-0.069333592,0.084579029,0.17877949,0.17939787,0.123714398,0.115877444,0.176807972,0.081657829,0.203429159
20140806,-1.074882296,-0.070522834,0.084159384,0.178767132,0.17964809,0.121571785,0.116347903,0.177480609,0.082762914,0.204667314
20140807,-1.0782623,-0.068674965,0.084954401,0.179068326,0.179071766,0.12277505,0.116946612,0.178070434,0.079656151,0.206394526
20140808,-1.075430674,-0.069770038,0.085025945,0.177619509,0.17954573,0.122187451,0.114248291,0.178199567,0.080045677,0.208328541
20140811,-1.076035885,-0.069949347,0.086977167,0.179129843,0.176531329,0.123806295,0.113089626,0.177565115,0.080897488,0.207988368
20140812,-1.078338888,-0.068916927,0.0873311,0.17717687,0.175896116,0.122701309,0.11420761,0.175670237,0.082886342,0.211386229
20140813,-1.082228391,-0.069588036,0.088079655,0.178173959,0.176783115,0.124438069,0.114406056,0.177950886,0.084622047,0.20736264
20140814,-1.083411628,-0.068064275,0.085833283,0.17778762,0.176226172,0.122924607,0.115348525,0.181140872,0.086282472,0.205932354
20140815,-1.08440306,-0.065624194,0.086487493,0.179008514,0.17651124,0.123337677,0.114281714,0.179740841,0.085507105,0.20515267
20140818,-1.08427002,-0.064506078,0.087169856,0.180224643,0.17338874,0.123350509,0.11607428,0.180819921,0.085300329,0.20244782
20140819,-1.086548653,-0.067020692,0.086131955,0.18030684,0.171526607,0.123343342,0.115161578,0.180138772,0.087493034,0.209467217
20140820,-1.085524444,-0.067632909,0.084937496,0.17897562,0.169552311,0.1227261,0.114640726,0.18110908,0.089186917,0.212029102
20140821,-1.087074609,-0.068446117,0.083696683,0.181171229,0.168613725,0.124069534,0.117536691,0.18240954,0.08604716,0.211976165
20140822,-1.08765426,-0.070217235,0.085061112,0.181614328,0.168502931,0.125275669,0.118994805,0.181371605,0.08398837,0.213062675
20140825,-1.087813962,-0.069321124,0.085621111,0.178778685,0.168535737,0.126477581,0.11815992,0.180051271,0.086402072,0.213108709
20140826,-1.090033282,-0.06854154,0.086127394,0.179411299,0.168681146,0.128617646,0.116825287,0.179454418,0.085891861,0.21356577
20140827,-1.096160034,-0.067211469,0.086509433,0.180000847,0.168437614,0.129293159,0.118010048,0.181314665,0.086534873,0.213270864
20140828,-1.09665617,-0.068076672,0.08640523,0.180268831,0.168138889,0.127976279,0.116206269,0.181494268,0.087764794,0.216478282
20140829,-1.095761017,-0.066030106,0.085911437,0.179304446,0.165917376,0.127525412,0.11458002,0.180091621,0.089054953,0.219405859
20140901,-1.096662799,-0.065620078,0.086186673,0.178600199,0.163947221,0.128392515,0.111804852,0.181826989,0.086523526,0.225000902
20140902,-1.097418113,-0.067687808,0.086080464,0.177653934,0.1638963,0.125856737,0.113264884,0.181831499,0.089827308,0.226694794
20140903,-1.102159164,-0.06864018,0.087114351,0.178454132,0.163004964,0.125271218,0.112327719,0.183550872,0.089401724,0.231674365
20140904,-1.101869374,-0.068069509,0.084880242,0.176926123,0.163918472,0.126604838,0.112064824,0.183073915,0.088470104,0.234000366
20140905,-1.100104632,-0.065397048,0.086813862,0.174656019,0.164546415,0.124761999,0.112476853,0.183327884,0.088554299,0.230364348
20140909,-1.103539901,-0.066059331,0.088007809,0.173428151,0.166162333,0.125090258,0.111167489,0.188011656,0.088552662,0.229178873
20140910,-1.104619711,-0.067673602,0.088518531,0.1749062,0.166491554,0.1261783,0.112569162,0.187789457,0.090568388,0.225271722
20140911,-1.107588269,-0.064847304,0.092742735,0.174767208,0.167343892,0.128787959,0.111247308,0.187605474,0.09078497,0.219156026
20140912,-1.113304625,-0.066955317,0.096645457,0.177068399,0.169837287,0.12892443,0.114826544,0.187894904,0.08698925,0.218073672
20140915,-1.113363121,-0.064071514,0.09876253,0.176820215,0.168438676,0.128917542,0.114093361,0.186631246,0.085440838,0.218330228
20140916,-1.115924226,-0.062572833,0.100829524,0.174943539,0.168741221,0.128333397,0.116348606,0.184431692,0.088201024,0.216668055
20140917,-1.114720091,-0.064150413,0.101497983,0.17505649,0.169363939,0.130032554,0.116775323,0.183233098,0.086218464,0.216692651
20140918,-1.118480498,-0.062002704,0.100691223,0.175360397,0.168303524,0.132084329,0.117449926,0.181063739,0.086557494,0.21897257
20140919,-1.11691721,-0.063459085,0.101275526,0.175567106,0.16939757,0.130778546,0.117732611,0.179983492,0.085961701,0.219679743
20140922,-1.116274236,-0.063004262,0.10205853,0.177275692,0.169243005,0.130144406,0.117890307,0.179879783,0.087200644,0.215586131
20140923,-1.121997669,-0.064014031,0.101603872,0.178028524,0.169886231,0.130741454,0.119010607,0.181485772,0.089748069,0.21550717
20140924,-1.119981212,-0.065923754,0.099400441,0.178197107,0.17013355,0.130190462,0.117985483,0.183367696,0.089487158,0.217143069
20140925,-1.122629743,-0.066324756,0.100187403,0.179470064,0.168620673,0.129198825,0.120250971,0.182499514,0.091785268,0.216941779
20140926,-1.126256416,-0.067248698,0.100697782,0.179183713,0.169072742,0.131892369,0.121435189,0.183284464,0.091693542,0.216245313
20140929,-1.130279461,-0.068076765,0.103295196,0.179802986,0.169114569,0.131506085,0.122984782,0.18068322,0.093996553,0.216972835
20140930,-1.133297787,-0.068979408,0.103196413,0.181063557,0.168811789,0.131616056,0.123173772,0.178972491,0.094401398,0.221041718
20141008,-1.135021543,-0.068963408,0.104913765,0.179223786,0.165632264,0.126876957,0.122811398,0.180726687,0.096972039,0.226828054
20141009,-1.135258821,-0.070817431,0.105805573,0.181947927,0.167242536,0.126342638,0.124629691,0.181497781,0.095845955,0.222764149
20141010,-1.133224526,-0.069711395,0.105141413,0.180616063,0.169125667,0.125005539,0.122508992,0.181282372,0.09476048,0.224495395
20141013,-1.133577072,-0.070691051,0.104994881,0.179883149,0.1702356,0.126316593,0.124431117,0.180396771,0.094741627,0.223268384
20141014,-1.136655513,-0.069254429,0.107632008,0.179323181,0.168227655,0.128225126,0.124835275,0.179469399,0.094112022,0.224085276
20141015,-1.13580602,-0.06955419,0.103818238,0.17885008,0.170590879,0.128332183,0.125715568,0.179348054,0.09511511,0.2235901
20141016,-1.135354089,-0.067301333,0.103653422,0.179577351,0.172060549,0.127518059,0.126113602,0.178643206,0.094927967,0.220161266
20141017,-1.136966222,-0.06423019,0.102841854,0.180997532,0.173022776,0.126503742,0.127379841,0.179533962,0.092914608,0.218002098
20141020,-1.139067919,-0.064376996,0.104293515,0.181644689,0.172778293,0.125304817,0.128997721,0.178639201,0.091896497,0.219890182
20141021,-1.140986702,-0.068422461,0.103269516,0.181526669,0.174092044,0.124690039,0.13081412,0.179356373,0.091113065,0.224547337
20141022,-1.140969076,-0.068906164,0.103808618,0.181487031,0.175256215,0.123142755,0.131416014,0.179218736,0.089647694,0.225898177
20141023,-1.140346858,-0.068308923,0.10355286,0.181630357,0.175013537,0.123723507,0.130004353,0.181634335,0.089191098,0.223905734
20141024,-1.139190357,-0.065779582,0.101258642,0.183231311,0.175323144,0.122451369,0.127668661,0.179656235,0.087861819,0.227518757
20141027,-1.132980994,-0.065737663,0.101781544,0.182947065,0.176985471,0.122373654,0.125875408,0.176664377,0.087353363,0.224737775
20141028,-1.133405997,-0.066174011,0.102252492,0.181724519,0.177142922,0.121363508,0.128029138,0.174672434,0.088350772,0.226044223
20141029,-1.140036464,-0.067236259,0.103812092,0.182151322,0.180775374,0.122637634,0.130630787,0.174730847,0.088565275,0.223969391
20141030,-1.139695919,-0.067804217,0.101189618,0.183979504,0.178745807,0.121299234,0.130972404,0.174817787,0.091241567,0.225254216
20141031,-1.140836125,-0.067043731,0.101480404,0.185381767,0.17869661,0.119775213,0.131122895,0.174666211,0.091900928,0.224855828
20141103,-1.142238937,-0.068244959,0.100871744,0.187110871,0.179383006,0.12173096,0.130705585,0.175891365,0.092808193,0.221982172
20141104,-1.140993939,-0.070927188,0.097579278,0.187748546,0.179949006,0.123113838,0.131823614,0.174383518,0.095202556,0.222120772
20141105,-1.137979032,-0.070135292,0.097081102,0.187026809,0.176649052,0.120015647,0.131319144,0.174185253,0.098437119,0.223400199
20141106,-1.135046552,-0.071306595,0.095476426,0.188017782,0.177735546,0.120184875,0.131033873,0.174343821,0.100172391,0.219388432
20141107,-1.138587158,-0.069878118,0.096505548,0.188075311,0.176315143,0.119512429,0.134926816,0.1726478,0.101837026,0.218645203
20141110,-1.134149326,-0.070972161,0.096901418,0.191080935,0.174764486,0.118902556,0.133925051,0.173780434,0.101771371,0.213995235
20141111,-1.137110275,-0.074097496,0.094434501,0.191188737,0.173450024,0.119073712,0.135406801,0.17494586,0.106263525,0.216444611
20141112,-1.146107916,-0.076023131,0.094508994,0.190959414,0.176092744,0.122970569,0.136203059,0.178513189,0.108818609,0.214064468
20141113,-1.152391638,-0.073816225,0.096368986,0.192045756,0.176959034,0.124524333,0.136538305,0.177752344,0.108716632,0.213302474
20141114,-1.150248973,-0.074295624,0.096037343,0.191486645,0.176778905,0.12158573,0.136852917,0.178205563,0.110027139,0.213570355
20141117,-1.149432454,-0.073439772,0.097191085,0.193965531,0.178746867,0.123093996,0.134929215,0.178530725,0.107963641,0.208451168
20141118,-1.149319201,-0.074255742,0.097711355,0.193289114,0.180067264,0.12332811,0.133879729,0.177877746,0.107464727,0.209956898
